Sample, clk, data
78284775, 0, 1
78284829, 1, 1
78284891, 0, 1
78555522, 1, 1
78555572, 1, 0
78555622, 0, 0
78555698, 1, 0
78555751, 0, 0
78555816, 1, 0
78555869, 0, 0
78555888, 0, 1
78555935, 1, 1
78555988, 0, 1
78556006, 0, 0
78556054, 1, 0
78556107, 0, 0
78556125, 0, 1
78556173, 1, 1
78556226, 0, 1
78556293, 1, 1
78556346, 0, 1
78556363, 0, 0
78556411, 1, 0
78556464, 0, 0
78556529, 1, 0
78556582, 0, 0
78556659, 1, 0
78556712, 0, 0
78556778, 1, 0
78556831, 0, 0
78556896, 1, 0
78556949, 0, 0
78557014, 1, 0
78557067, 0, 0
78557132, 1, 0
78557185, 0, 0
78557251, 1, 0
78557303, 0, 0
78557369, 1, 0
78557422, 0, 0
78557487, 1, 0
78557540, 0, 0
78557618, 1, 0
78557670, 0, 0
78557736, 1, 0
78557789, 0, 0
78557854, 1, 0
78557907, 0, 0
78557972, 1, 0
78558025, 0, 0
78558091, 1, 0
78558144, 0, 0
78558209, 1, 0
78558262, 0, 0
78558328, 1, 0
78558380, 0, 0
78558446, 1, 0
78558499, 0, 0
78558581, 1, 0
78558631, 1, 1
78558681, 0, 1
78558754, 1, 1
78558815, 0, 1
78558870, 1, 1
78558932, 0, 1
78558986, 1, 1
78559048, 0, 1
78559103, 1, 1
78559164, 0, 1
78559219, 1, 1
78559281, 0, 1
78559335, 1, 1
78559397, 0, 1
78559451, 1, 1
78559513, 0, 1
78559568, 1, 1
78559630, 0, 1
78559760, 1, 1
78559822, 0, 1
78559877, 1, 1
78559939, 0, 1
78559993, 1, 1
78560055, 0, 1
78560109, 1, 1
78560171, 0, 1
78560226, 1, 1
78560287, 0, 1
78560342, 1, 1
78560404, 0, 1
78560458, 1, 1
78560520, 0, 1
78560574, 1, 1
78560636, 0, 1
78560766, 1, 1
78560828, 0, 1
78560883, 1, 1
78560945, 0, 1
78560999, 1, 1
78561061, 0, 1
78561116, 1, 1
78561177, 0, 1
78561232, 1, 1
78561294, 0, 1
78561348, 1, 1
78561410, 0, 1
78561464, 1, 1
78561526, 0, 1
78561581, 1, 1
78561642, 0, 1
78561772, 1, 1
78561834, 0, 1
78561889, 1, 1
78561951, 0, 1
78562005, 1, 1
78562067, 0, 1
78562122, 1, 1
78562184, 0, 1
78562238, 1, 1
78562300, 0, 1
78562354, 1, 1
78562416, 0, 1
78562470, 1, 1
78562532, 0, 1
78562587, 1, 1
78562648, 0, 1
78562767, 1, 1
78562819, 0, 1
78562872, 0, 0
78562981, 1, 0
78563044, 0, 0
78563045, 0, 1
78563099, 1, 1
78563161, 0, 0
78563215, 1, 0
78563278, 0, 0
78563333, 1, 0
78563396, 0, 0
78563450, 1, 0
78563514, 0, 1
78563568, 1, 1
78563630, 0, 0
78563685, 1, 0
78563748, 0, 1
78563802, 1, 1
78563864, 0, 1
78563980, 1, 1
78564042, 0, 1
78564097, 1, 1
78564159, 0, 0
78564213, 1, 0
78564277, 0, 0
78564331, 1, 0
78564394, 0, 0
78564395, 0, 1
78564449, 1, 1
78564511, 0, 0
78564565, 1, 0
78564629, 0, 0
78564683, 1, 0
78564746, 0, 0
78564800, 1, 0
78564864, 0, 0
78564980, 1, 0
78565043, 0, 0
78565098, 1, 0
78565161, 0, 0
78565216, 1, 0
78565279, 0, 0
78565333, 1, 0
78565396, 0, 0
78565397, 0, 1
78565450, 1, 1
78565512, 0, 1
78565513, 0, 0
78565567, 1, 0
78565630, 0, 0
78565684, 1, 0
78565747, 0, 0
78565802, 1, 0
78565865, 0, 0
78565866, 0, 1
78565981, 1, 1
78566043, 0, 1
78566044, 0, 0
78566098, 1, 0
78566161, 0, 0
78566215, 1, 0
78566278, 0, 0
78566333, 1, 0
78566396, 0, 1
78566450, 1, 1
78566512, 0, 0
78566566, 1, 0
78566630, 0, 0
78566684, 1, 0
78566747, 0, 0
78566748, 0, 1
78566802, 1, 1
78566863, 0, 1
